ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4.3.1,4.3.2,4.3.3,4.3.4,4.3.5,4.3.6,4.3.7,4.3.8,4.3.9,4.3.10,4.3.11,4.3.12,4.3.13,4.3.14,4.3.15
2018-03-31,Default fund,LME,PreHaircut,USD,0.00,0.00,1222626008.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1222626008.36
2018-03-31,Default fund,LME,PostHaircut,USD,0.00,0.00,1268375226.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1268375226.69
2018-03-31,Default fund,LPM,PreHaircut,USD,0.00,0.00,212888381.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212888381.59
2018-03-31,Default fund,LPM,PostHaircut,USD,0.00,0.00,220854413.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220854413.08
