ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,6.2.1,6.2.2,6.2.3,6.2.4,6.2.5,6.2.6,6.2.7,6.2.8,6.2.9,6.2.10,6.2.11,6.2.12,6.2.13,6.2.14,6.2.15
2016-03-31,DefaultFund,ICEU_CDS,HouseIM_PreHaircut,EUR,,0.00,4270156673.25,19097564.84,376722528.42,1797696988.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6463673755.20
2016-03-31,DefaultFund,ICEU_CDS,HouseIM_PostHaircut,EUR,,0.00,4158160477.59,18502710.89,341710176.88,1695955401.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6214328767.14
2016-03-31,DefaultFund,ICEU_CDS,ClientIM_PreHaircut,EUR,,0.00,187519279.37,429419.03,69681516.30,45484301.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,303114516.12
2016-03-31,DefaultFund,ICEU_CDS,ClientIM_PostHaircut,EUR,,0.00,183028647.06,428934.42,62714217.32,43648343.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289820142.62
2016-03-31,DefaultFund,ICEU_CDS,TotalIM_PreHaircut,EUR,,0.00,4457675952.62,19526983.87,446404044.72,1843181290.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-03-31,DefaultFund,ICEU_CDS,TotalIM_PostHaircut,EUR,,0.00,4341189124.65,18931645.31,404424394.20,1739603745.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
