ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,23_1_1,23_1_2,23_2_1,23_2_2,23_2_3,23_2_4
2016-09-30,DefaultFund,ICNL_F&O,OTC,EUR,143661,32992818.00,431444640.00,Equity,Equity Options,NA
