ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4.3.1,4.3.2,4.3.3,4.3.4,4.3.5,4.3.6,4.3.7,4.3.8,4.3.9,4.3.10,4.3.11,4.3.12,4.3.13,4.3.14,4.3.15
2015-12-31,CCP,ICNL_F&O,PreHaircut,EUR,75300000.00,0.00,0.00,0.00,54828000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130128000.00
2015-12-31,CCP,ICNL_F&O,PostHaircut,EUR,75300000.00,0.00,0.00,0.00,53183160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128483160.00
