ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,23.3.1,23.3.2
2015-12-31,DefaultFund,ICEU_F&O,ExecutionVenueA,USD,"ADV, OI and volume data is already produced for ICEU F&O contracts and can be found here: https://www.theice.com/marketdata/reports/176 . Additionally see attached a link to our product specifications and execution facilities at https://www.theice.com/products",NA
