ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4.3.1,4.3.2,4.3.3,4.3.4,4.3.5,4.3.6,4.3.7,4.3.8,4.3.9,4.3.10,4.3.11,4.3.12,4.3.13,4.3.14,4.3.15
2016-03-31,DefaultFund,ICEU_F&O,PreHaircut,USD,,0.00,1668730620.49,8863256.41,0.00,237611035.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1915204912.72
2016-03-31,DefaultFund,ICEU_F&O,PostHaircut,USD,,0.00,1668730620.49,8863256.41,0.00,229731822.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1907325699.61
