ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,6.2.1,6.2.2,6.2.3,6.2.4,6.2.5,6.2.6,6.2.7,6.2.8,6.2.9,6.2.10,6.2.11,6.2.12,6.2.13,6.2.14,6.2.15
2016-03-31,DefaultFund,ICEU_F&O,HouseIM_PreHaircut,USD,,0.00,3643224294.12,16742352.72,736333950.51,5123463061.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9519763658.44
2016-03-31,DefaultFund,ICEU_F&O,HouseIM_PostHaircut,USD,,0.00,3534884409.57,16323409.79,678631954.67,4832007692.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9061847466.95
2016-03-31,DefaultFund,ICEU_F&O,ClientIM_PreHaircut,USD,,0.00,20015572589.18,40727187.57,2065010275.67,12904714774.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35026024826.82
2016-03-31,DefaultFund,ICEU_F&O,ClientIM_PostHaircut,USD,,0.00,19503660552.80,38311929.06,1922037488.97,12414716606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33878726576.83
2016-03-31,DefaultFund,ICEU_F&O,TotalIM_PreHaircut,USD,,0.00,23658796883.30,57469540.29,2801344226.18,18028177835.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-03-31,DefaultFund,ICEU_F&O,TotalIM_PostHaircut,USD,,0.00,23038544962.37,54635338.85,2600669443.64,17246724298.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
