ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4.3.1,4.3.2,4.3.3,4.3.4,4.3.5,4.3.6,4.3.7,4.3.8,4.3.9,4.3.10,4.3.11,4.3.12,4.3.13,4.3.14,4.3.15
2016-03-31,DefaultFund,ICEU_CDS,PreHaircut,EUR,,0,1113130792,4750659.26,0,22868132.94,0,0,0,0,0,0,0,0,1140749584
2016-03-31,DefaultFund,ICEU_CDS,PostHaircut,EUR,,0,1113130792,4750659.26,0,21548279.44,0,0,0,0,0,0,0,0,1139429731
