ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4_3_1,4_3_2,4_3_3,4_3_4,4_3_5,4_3_6,4_3_7,4_3_8,4_3_9,4_3_10,4_3_11,4_3_12,4_3_13,4_3_14,4_3_15
2017-09-29,DefaultFund,ICEU_F&O,PreHaircut,USD,,0.00,2080035480.65,2458866.45,0.00,284258742.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2366753089.99
2017-09-29,DefaultFund,ICEU_F&O,PostHaircut,USD,,0.00,2080035480.65,2458866.45,0.00,273987298.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2356481645.23
2017-09-29,DefaultFund,ICEU_CDS,PreHaircut,EUR,,0.00,797615176.87,458132.79,0.00,22833232.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820906541.81
2017-09-29,DefaultFund,ICEU_CDS,PostHaircut,EUR,,0.00,793148531.88,446118.23,0.00,22207009.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,815801659.72



