ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,4_3_1,4_3_2,4_3_3,4_3_4,4_3_5,4_3_6,4_3_7,4_3_8,4_3_9,4_3_10,4_3_11,4_3_12,4_3_13,4_3_14,4_3_15
2016-12-30,DefaultFund,ICEU_F&O,PreHaircut,USD,,0.00,1475367507.04,785995.58,0.00,194491865.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1670645368.48
2016-12-30,DefaultFund,ICEU_F&O,PostHaircut,USD,,0.00,1475367507.04,785995.58,0.00,189160972.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1665314475.61
2016-12-30,DefaultFund,ICEU_CDS,PreHaircut,EUR,,0.00,918136211.46,1447729.17,0.00,26225868.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945809809.23
2016-12-30,DefaultFund,ICEU_CDS,PostHaircut,EUR,,0.00,918136211.46,1447729.17,0.00,24896743.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,944480684.41

