ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,6.2.1,6.2.2,6.2.3,6.2.4,6.2.5,6.2.6,6.2.7,6.2.8,6.2.9,6.2.10,6.2.11,6.2.12,6.2.13,6.2.14,6.2.15
 2016-06-30,DefaultFund,ICEU_CDS,HouseIM_PreHaircut,EUR,,0.00,3459553213.77,14338144.07,246013293.11,3328868724.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7048773375.65
 2016-06-30,DefaultFund,ICEU_CDS,HouseIM_PostHaircut,EUR,,0.00,3378979971.21,14056107.82,222228671.76,3156707124.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6771971874.99
 2016-06-30,DefaultFund,ICEU_CDS,ClientIM_PreHaircut,EUR,,0.00,211908438.91,845029.09,84153539.02,51175450.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,348082457.03
 2016-06-30,DefaultFund,ICEU_CDS,ClientIM_PostHaircut,EUR,,0.00,208470663.74,836685.24,75748136.94,48921846.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333977331.93
 2016-06-30,DefaultFund,ICEU_CDS,TotalIM_PreHaircut,EUR,,0.00,3671461652.68,15183173.16,330166832.13,3380044174.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
 2016-06-30,DefaultFund,ICEU_CDS,TotalIM_PostHaircut,EUR,,0.00,3587450634.95,14892793.06,297976808.70,3205628970.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
