ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,6.2.1,6.2.2,6.2.3,6.2.4,6.2.5,6.2.6,6.2.7,6.2.8,6.2.9,6.2.10,6.2.11,6.2.12,6.2.13,6.2.14,6.2.15
2016-06-30,DefaultFund,ICNL_F&O,HouseIM_PreHaircut,EUR,14335729.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-06-30,DefaultFund,ICNL_F&O,HouseIM_PostHaircut,EUR,14335729.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016-06-30,DefaultFund,ICNL_F&O,ClientIM_PreHaircut,EUR,2950915.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350000000.00,352950915.00
2016-06-30,DefaultFund,ICNL_F&O,ClientIM_PostHaircut,EUR,2950915.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350000000.00,352950915.00
2016-06-30,DefaultFund,ICNL_F&O,TotalIM_PreHaircut,EUR,17286645.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350000000.00,367286645.00
2016-06-30,DefaultFund,ICNL_F&O,TotalIM_PostHaircut,EUR,17286645.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350000000.00,367286645.00
