ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,23.1.1,23.1.2,23.2.1,23.2.2,23.2.3,23.2.4
2016-06-30,DefaultFund,ICNL_F&O,OTC,EUR ,165.693 (contracts),18866307,442789056,Equity ,Equity Options ,
