ReportDate,ReportLevel,ReportLevelIdentifier,Description,Currency,6.2.1,6.2.2,6.2.3,6.2.4,6.2.5,6.2.6,6.2.7,6.2.8,6.2.9,6.2.10,6.2.11,6.2.12,6.2.13,6.2.14,6.2.15
2017-06-30,CCP,LMEC_1,HouseIM_PreHaircut,USD,0.00,0.00,1921706595.75,7196361.85,"474,016,548.07",0.00,0.00,0.00,0.00,0.00,213343416.00,103957352.69,0.00,0.00,1896994742.00
2017-06-30,CCP,LMEC_1,HouseIM_PostHaircut,USD,0.00,0.00,1983237369.85,7196361.85,"433,632,075.07",0.00,0.00,0.00,0.00,0.00,193502478.31,89329383.29,0.00,0.00,1896994742.00
2017-06-30,CCP,LMEC_1,ClientIM_PreHaircut,USD,0.00,0.00,5903909044.71,22108820.31,"489,377,790.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5827988747.00
2017-06-30,CCP,LMEC_1,ClientIM_PostHaircut,USD,0.00,0.00,6092945235.01,22108820.31,"464,445,997.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5827988747.00
2017-06-30,CCP,LMEC_1,TotalIM_PreHaircut,USD,0.00,0.00,7825615640.45,29305182.16,"963,394,338.36",0.00,0.00,0.00,0.00,0.00,213343416.00,103957352.69,0.00,0.00,
2017-06-30,CCP,LMEC_1,TotalIM_PostHaircut,USD,0.00,0.00,8076182604.86,29305182.16,"898,078,072.84",0.00,0.00,0.00,0.00,0.00,193502478.31,89329383.29,0.00,0.00,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
